,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1636262_at,9.24245820781049,9.427624517615,9.1903205040825,9.77003811614631,9.5343954369387,9.42044494406649
1636263_s_at,4.0230862272769,3.78712780307847,4.03210829153041,3.99086591997031,3.85141241545838,3.97528192861936
1636264_at,7.08868369869614,7.30694934049655,7.05754651287836,7.0347189438996,7.36966368474183,6.75533781073121
1636265_s_at,10.2079744707019,10.2013248486099,10.1183189950704,10.0910538574716,10.2676503309456,10.2586993738365
1636266_at,5.86942826323,5.80149982508901,6.05889736165053,6.22389431070356,5.78770215383298,5.93056663090271
1636267_at,9.40179810348536,9.51940582772752,9.18234785796702,9.93914734599708,9.41152337861474,9.50784038005896
1636268_at,7.0656506358401,6.71047635594671,7.35964349880093,5.91794047037347,6.23603983356339,5.99855212147838
1636269_at,4.36025250528041,4.39991147588446,4.18201013026437,4.60136602510851,4.32887254204924,4.48141163429917
1636270_at,4.36376554478801,4.2614622281583,4.04272795425752,4.35458279857405,4.06344611789878,4.13249660920895
1636271_a_at,8.53902354144345,8.50237705487318,8.33770798736486,8.90511403609218,8.58294362557675,8.54903678403752
1636272_at,6.992066029187,7.09958832573857,6.95342375550413,7.51417379593916,7.20638598021082,7.12816403657694
1636273_at,9.33453411066473,9.42903012988071,9.31051222771581,9.63570963422537,9.4924626883104,9.42243109523665
1636274_at,9.97583847977848,9.90416490059026,10.0177299837029,9.88600810197662,9.92961046369757,9.82370653273376
1636275_a_at,7.03161209973802,7.09920128734248,7.40501886630721,7.01424721990842,7.11862609578863,7.0311958518839
1636276_at,8.74419403523757,8.83082053646461,8.60418129260544,8.47358964832751,8.65484208565873,8.6783283813765
1636277_at,3.72309061836857,3.81582348922559,3.44722473032004,3.68425433950472,3.66661937591308,3.65255055901222
1636278_at,4.50456846886953,4.64117259291479,4.59813378360715,4.59634130059347,4.37158767926303,4.41974196209606
1636279_at,9.16385591221452,9.3083273384676,9.02392239955779,9.38205755130571,9.44442483623321,9.37487542082845
1636280_s_at,9.9570010391118,10.0194374877896,9.95454844987015,9.42485423957389,9.95727670336469,9.90122084959924
1636281_at,11.5973728291376,11.6619545169789,11.6561080528714,11.5050122070658,11.6347704306898,11.5794004246242
1636282_s_at,12.4493435822422,12.5189463888327,12.3795349603247,12.6298418541768,12.5426393791747,12.4462478457334
1636283_at,6.25953676872521,6.17136466624242,5.93910226615383,6.47605222296741,6.45514864079517,6.23041512019695
1636284_at,4.42844961984221,4.57893917558879,4.68533357769563,4.57433865540881,4.56370278755681,4.42542250210073
1636285_at,3.763338201764,3.70311928750531,3.77664234349114,3.63969727611296,3.73610459683238,3.45667113980559
1636286_at,9.11294903984374,9.0768529699089,9.09423679470706,9.28462426736263,9.08966811133039,9.0632984107383
1636287_at,5.41893288750611,5.34804725310121,5.49855923395625,5.8577118945894,5.41563387283527,5.55403966513843
1636288_at,4.66044864822112,4.92837162329072,4.89402974857908,4.73633220762575,4.83708882982539,4.75278338032818
1636289_s_at,7.57582089959292,7.76032221349354,7.41974362077693,7.92447730682497,8.0739802492668,7.87297275832573
1636290_at,3.63979827988672,3.66815380121522,3.58875586950202,3.57135028896583,3.58123331212869,3.65308651183538
1636291_at,10.0076298176675,10.2137239520955,9.90727428127091,10.3290729326309,10.3207138292644,10.1387086154415
1636292_at,4.4013999142104,4.46357344608083,4.73331378498507,4.2378252244912,4.17740578087369,4.20095620740845
1636293_at,6.08417689541509,5.78158854149676,6.26523391862706,5.64439772585909,6.09435145238522,5.78398759082712
1636294_at,4.56838024415012,4.33737897640358,4.54283902711886,4.57658233511688,4.50841336154021,4.63489506458448
1636295_at,7.7545558599392,7.59503877326781,7.59118742994323,8.038972847746,7.81776958494138,7.62193613007701
1636296_at,6.31210385284943,6.50835066068599,6.37989087888348,5.72145202531488,6.65592464817394,6.56652843337626
1636297_at,8.31042846241373,8.42578808526313,8.21758562975787,8.32424978965238,8.5104261121174,8.09569180362121
1636298_at,3.58507616409961,3.56049990295803,3.61507147539489,3.84051555043253,3.28438438383566,3.56452950762382
1636299_at,8.11115968567666,8.25895205660473,7.95539047295196,8.28404498268242,8.19584594219299,7.96159939952788
1636300_at,5.90565474983395,5.90907977639767,5.9359912456617,5.87456375629098,5.83999369099932,5.97725642978221
1636301_s_at,10.1406239558083,10.1858027866406,10.1409515550462,9.97596864400323,10.2894223958747,10.2361201344484
1636302_s_at,9.2307073860932,9.32539264952541,9.23942350458999,9.28502119771473,9.47235546229853,9.36964172256784
1636303_at,8.21888625304708,7.11062977186615,7.52241751287598,7.93836733028468,6.99692196870231,7.69064818282089
1636304_at,8.09017814918108,8.54499031878781,7.87361070727503,6.3619431453527,8.25519753322326,8.23726444857898
1636305_a_at,10.0571970953162,9.96684363642602,10.0022254220434,10.0443306710697,10.0078555654784,10.1534493782646
1636306_at,4.53465996600409,4.20016619793875,4.5021675362491,4.70813493742111,4.39929310603189,4.40392494299368
1636307_at,3.46334783665494,3.51384650622187,3.58180163472149,3.47728012535156,3.38446496405636,3.52077787080441
1636308_at,8.64285621758666,8.57676314130463,8.66338089332626,8.48122138928514,8.45432731575893,8.54174353310534
1636309_at,8.96417138167605,9.08128951876676,8.61944647653746,9.06523818449674,8.88727890991203,8.90757194648645
1636310_at,7.60641854621455,7.51295046961621,7.16104219300887,8.12565539158516,7.76411092532765,7.86437888743395
1636311_at,9.91447705406885,9.52937172101556,10.3355793307636,9.31840509670134,9.8330317701455,10.1384737381889
1636312_at,7.35223596379182,7.23099953676949,7.39731152418513,7.72150129581956,7.53585130397262,7.42991845007474
1636313_at,8.32806294087867,8.3633770073323,7.98159212131401,8.69490721589771,8.51148146243169,8.63479257102642
1636314_at,10.412883670108,10.5072197296767,10.4406496597629,10.8692992762099,10.7504687313903,10.5881395625065
1636315_at,6.72322082068999,7.02581076777182,6.90387406463438,6.85964731938828,6.9918892512999,6.83327774707658
1636316_a_at,7.06018443868009,7.46357769759349,7.12124984576935,6.92314060573932,7.64385152440475,7.30440160137214
1636317_at,3.6528293359533,3.73408079589098,3.60348387864179,3.71074509959518,3.60681954135493,3.74866889234734
1636318_at,3.51040272792463,3.82385436912729,3.78477039013085,3.59750462838785,3.73757812657275,3.5772944895643
1636319_at,3.43893069933076,3.45898219570498,3.36186309891096,3.28427275291403,3.33871013183561,3.46774042294058
1636320_at,9.18979395121877,9.27093907635495,9.0619936582577,9.34991708307783,9.23569232911893,9.25787309869851
1636321_s_at,8.23275278099458,8.36382589398115,8.18223602344221,8.57525154156612,9.11429906550985,8.93194614744728
1636322_at,9.2192432364872,9.33918622671901,9.10245042743666,9.51827334468366,9.46433205153234,9.29670226768742
1636323_at,5.07033186416343,4.97428223259993,5.17741447072858,5.00809439532525,5.23759545865505,5.17120811795121
1636324_at,4.31473793654124,4.30718819368448,4.26826043215904,4.30571551190933,4.14164715675519,4.17696389674321
1636325_at,11.2028661333022,11.452466588599,10.8892699336299,9.96008285582631,11.1684437291295,11.5182217432696
1636326_s_at,3.87011416780879,3.92530666087317,4.08775874076091,4.0037220267234,4.07889561833185,4.25756935293317
1636327_at,8.07345902753109,8.21962568144649,7.84819882726496,8.20685234786385,8.10053845895935,7.98054471770993
1636328_at,6.5301574118756,6.66078406717769,6.71023333930182,6.44367413445751,6.42007916725659,6.20890847537083
1636329_at,3.83543315449553,3.93024984357989,3.94213313241804,4.11465962704125,3.63768304425126,3.78917494391274
1636330_at,6.52796180853831,6.04398174459559,6.59692666844307,5.94321348438759,5.92633186215059,6.4719433577961
1636331_at,6.78229831327113,6.80122404494587,6.71771894886725,5.94961055096048,6.76608933783729,6.6071953195649
1636332_at,12.2252503404581,12.2085142954928,12.2422911569111,12.2733027669235,12.2191797137311,12.2380472371264
1636333_a_at,4.21999183455701,4.37323584022674,3.91551559628189,3.83227840432852,3.51409711990282,3.80463382866493
1636334_at,4.12591900959693,4.3580857417748,4.02103280079884,4.30723488073842,4.09046472363207,4.29021460984768
1636335_at,4.24832624952393,4.2827529757842,4.33311797002361,4.33520831183718,4.24920736566053,4.35239057832739
1636336_at,7.85543681946546,7.82513786445114,7.82505944872269,8.12986445803381,7.88590057407316,7.79506364277683
1636337_s_at,10.3438533394568,10.3257566013046,10.3238062165393,10.008965142319,10.2106171928342,10.1826258873713
1636338_at,9.35855218949959,8.8405228568635,9.65699895425557,8.17815413890761,8.94737432802055,8.9883772150509
1636339_at,3.64856470123089,3.55702459162298,3.58695163934736,3.64826662645216,3.66686072734841,3.63361151742706
1636340_at,8.07405443879241,8.07397662200666,7.78134199539887,8.39969786402075,8.15540303283546,7.89218476228016
1636341_at,11.4997547477727,11.7727625978763,11.4221318706677,11.5160049806816,11.6085477876378,11.6076997840198
1636342_at,5.67540004421131,5.90709572111406,5.99629470816061,5.59902251861015,5.56332474917756,5.64424781857511
1636343_at,5.60727531330348,5.41130317334626,5.72604688839281,5.92151044309035,5.83366140813873,6.10406641820708
1636344_at,4.87889723157079,5.14382722701296,4.95852598767174,5.11676979945925,5.07220602406801,5.09845819856087
1636345_s_at,8.79357969288379,8.91878499514462,9.00633910905621,8.0698032598161,8.69357890865551,8.60445790142647
1636346_at,9.22606479135264,9.34351369453707,8.88170877639758,9.62388896992404,9.47729352280061,9.39655058847285
1636347_at,9.31955816840078,9.46476968704099,9.12767397116916,9.24399540265834,9.29158884195676,9.29635624946508
1636348_s_at,12.6555815719107,12.6540963034931,12.8255541085514,11.6537477228576,11.9930082835095,11.9435317571121
1636349_at,6.40088872088358,6.57437088708385,6.34962806409327,5.17825480975384,6.18504285395771,6.31199636335175
1636350_at,3.55168893416398,3.46959466874842,3.78350053611618,3.39854349121759,3.44936221363134,3.45125992343824
1636351_at,9.92919713158943,9.86511434151414,9.93647767948103,9.87461900884456,9.83896113465726,9.95744509291336
1636352_at,9.2239438461103,9.2364533505587,9.12713195796028,9.3016836414729,9.14344252267782,9.0741231628437
1636353_s_at,8.44229061974059,8.27887017277697,8.33448639893715,8.9335494678764,8.81574062778723,9.10455980096824
1636354_at,10.7709976376393,10.9150695411327,10.8082744479399,10.8269577311693,10.8237683624671,10.8672333200532
1636355_at,3.35850996523531,3.32408265995491,3.33463322421921,3.48568082230448,3.32995767326695,3.45484366575796
1636356_at,5.07008723015552,5.01760289458768,5.01445098282736,5.21425019957982,4.99233217534403,5.06599237010502
1636357_at,6.02915794113688,6.26486143262532,6.05485868792426,6.2627645019851,6.49039345468149,6.30658551209951
1636358_a_at,12.0633372156216,12.1733071378026,11.9609381408864,11.4187311305535,12.0919984619797,12.034572892761
1636359_at,4.27814868686776,4.43628335195186,4.28977695654157,4.41506288610263,4.17975274317241,4.27359825795665
1636360_at,3.88038115158056,3.63048205392612,3.89998814168028,3.79432291370431,3.84278424324524,3.77893272264074
1636361_at,4.73315902558702,4.56826718760763,4.63872072134832,4.55103264962906,4.50770546911099,4.71956916890038
1636362_at,5.0568235972274,4.86879141063531,4.99764515252207,4.72582676632665,4.67929825410476,4.9546015251344
1636363_s_at,11.3880560905632,11.6560758844542,11.3546613444872,10.9123196141212,11.6199867676938,11.4070561413763
1636364_a_at,3.50836582025401,3.45621361225525,3.49153173917346,3.45207653925056,3.41740233318831,3.47309767793325
1636365_at,6.68749737521207,6.58400322536277,6.69100172238767,6.11979284702491,6.62962352162845,6.61363534684488
1636366_at,4.17188071358752,4.17075768736925,4.14001723162561,4.22975774260271,4.16735717589069,4.105005314321
1636367_at,4.90125707565837,5.36083363488998,4.75018686649017,5.10585459659001,5.33543630623793,4.87068251649105
1636368_at,4.0602997366761,4.12710023129774,4.01919379486517,4.06646279637778,3.78736340465771,4.09794754159556
1636369_at,4.02419436952573,4.08658626270034,3.9624475012312,4.08486970326271,3.93112212985871,4.03171064292129
1636370_at,3.4673208614722,3.51617381152607,3.65242197236487,3.68011003538614,3.77311400191479,3.55793119508272
1636371_at,8.42546958078944,8.58331980875496,8.36246085748123,8.50495378202379,8.59231522665489,8.39930277907159
1636372_at,5.63875346220193,5.88633702355143,5.30746502924947,5.65734171741408,5.99544923869171,5.76142439231417
1636373_at,4.25711374280793,4.15041943764915,4.27109499883952,4.20583417996913,4.20534029714855,4.41867792889901
1636374_at,9.06990723547147,8.88992017759113,9.4541838851489,8.44223094745622,8.66444282325255,8.62335518235638
1636375_at,4.40434119223796,4.24279072331787,4.3150166982357,4.55967076505335,4.44386470086629,4.42363871551664
1636376_at,5.46725136385131,5.45787344920997,5.21220045450787,5.77587218004618,5.45556558933378,5.51214377986423
1636377_at,5.17377357628933,5.18117631201647,5.22401632005476,4.97566980377786,5.09001673376982,5.19772265409103
1636378_a_at,9.15296071943538,9.18616607483615,9.35439685164205,8.31044698290759,9.20897989789104,8.91602339361382
1636379_a_at,7.73903400135716,7.68644620785191,7.60669834406092,8.08341104247525,7.76398410355379,7.53608431090958
1636380_at,10.1310076235809,10.4177254940734,10.0443127341739,10.1534737994906,10.3520658648785,10.1213377564305
1636381_a_at,4.96641169458372,4.74667854034559,4.87470068895229,4.80375407515156,4.78655935136235,4.90653540563585
1636382_at,10.284210689796,10.191457511787,10.2360448016851,10.4816415424763,10.2615509731353,10.2746693297875
1636383_at,5.90654072200617,5.83107998446174,6.01307980141702,6.85773319328618,6.49766241381675,6.6020838589075
1636384_at,5.24919598007833,5.32508882839293,5.38116000708121,5.65410295851594,5.20391507787861,5.19655703050597
1636385_at,6.31604302758747,6.27910926168925,6.16286389648646,6.21048083261673,6.25520678199141,6.08522207646091
1636386_s_at,3.97273428528945,3.92442936208253,3.81620291637865,3.94459451153519,4.0210772618965,3.87929762844479
1636387_at,7.80697167351779,7.72687740688299,7.85056371016471,7.97670059029352,7.83516822700881,7.67411009324614
1636388_at,8.90938955424473,8.91650323560228,8.86832512908074,9.04608789617702,9.04350718298579,8.98980839528055
1636389_at,4.06632203397839,3.85268741280418,3.88426530306268,3.91411082382817,3.87294085404641,3.65360485763482
1636390_at,9.39020579977651,9.15446636228898,9.72487843768364,9.08737990774341,9.31129328336279,9.45087748493119
1636391_at,9.90619432328715,10.0708614654963,9.96333186957101,9.59128104816894,10.0002490377783,9.74711361861122
1636392_at,8.21218304412844,8.09147492269435,8.22029172648034,8.17533324924062,7.95139118010332,8.09875652595309
1636393_at,8.12026214139845,8.20266251070206,7.87263827310684,7.5897066353484,7.27977033803922,7.52630295541837
1636394_a_at,6.38550395607952,6.3507283150736,6.35406606609423,5.70506080363451,5.91398117456543,5.94860502970879
1636395_at,6.7818098832457,5.58336764835269,7.18952262978554,6.02629469613262,6.28533672589693,6.39882938501218
1636396_at,8.26428260161565,8.1505616556171,8.20226693082737,8.24993354636158,8.25046978594253,8.39909429768053
1636397_at,4.92497306161012,5.14080654678912,4.76902334799515,5.16155358901665,4.96727082886772,5.10210148652124
1636398_at,6.76685190400446,6.53756373247402,7.11197113165275,6.51790175490182,6.53134335548927,6.46855755297002
1636399_at,4.81113694374407,4.87058278370592,4.89942752106643,4.78749808668801,4.59025393426238,4.80564987033907
1636400_at,4.81880380331429,4.50612700717963,4.68783287112017,4.82427999368815,4.37793764226769,4.67621722946426
1636401_a_at,9.81043550841503,9.97846092500597,9.59885729636142,9.64803245612406,9.56923946899082,9.14922299869198
1636402_at,4.0191998992682,4.00998267661971,4.03779723729147,4.21300660780051,4.03821677784682,4.02847597763425
1636403_at,9.58768212012521,9.63775770264587,9.58023448866559,9.86139190900015,9.64080744619519,9.61292245375212
1636404_at,3.24253034311862,3.39989171890261,3.31007195814624,3.36152482347734,3.15204292553768,3.31729991883244
1636405_a_at,3.78538739566535,3.8898299882719,3.90524522299779,3.93563832883267,3.85956048855982,4.01781219694588
