,C1_8.1.08_s1.CEL,C2_8.1.08_s1.CEL,C3_8.1.08_s1.CEL,E1_8.1.08_s1.CEL,E2_8.1.08_s1.CEL,E3_8.1.08_s1.CEL
dia,9.8474410065963,9.8565727835057,9.88775934227976,9.51534611961841,9.96142041520268,9.80488103475901
Diap1,11.9508329146452,11.9415613866623,12.0291998020374,12.0635289221295,12.0309110381682,12.0665903632543
Diap2,10.6327283987856,10.6016257734839,10.6739674302048,10.5777649102207,10.5226387928592,10.596599457514
dib,7.58185587737086,8.09888710537891,7.53445528176911,7.78965634267588,7.70384871526793,7.17234037283533
Dic1,9.29513433609091,9.1844360963895,9.47634694635955,9.34725479539202,9.31828935190628,9.34713985365877
Dic2,3.99752512140032,4.17830945299656,4.03435491712488,4.27279429307618,4.12503880253198,4.35739238334044
Dic3,4.64579054911712,4.2641993219775,4.61770738183397,4.66236179162815,4.47879520624665,4.47149028213123
Dic4,3.62380450796865,3.68720501124261,3.83480260569088,3.71714642752956,3.6760823047723,3.69616549628416
Dic61B,4.68678631475329,4.86502285697481,4.6841163099696,5.62722879963927,5.26160640944577,5.42266224164615
didum,8.16876833971619,8.32194044731352,8.24533333698158,8.36997028464128,8.58755806007848,8.36896144895061
Diedel,5.59977181872567,5.58456083233298,5.54357865149107,5.44269569224142,5.50601648418053,5.79945530642875
Diedel2,3.72749796238718,3.96139575517165,3.77060013977287,3.78203091168796,3.52664427415507,3.96187468456642
Dif,7.18650158223584,7.26861164809995,7.10067312001528,7.22696913969473,7.41506241664892,7.38866516963698
dikar,6.18383372404936,6.58414485544655,6.05143166085072,5.65059682483925,6.57399494214238,6.35264699716994
dila,4.67159672292857,4.55437231344593,4.48502729399611,4.59270575336359,4.66362254740106,4.59212115429174
Dim1,10.0368598058479,10.2099723282765,10.0429862295991,10.6051364176841,10.2857809098698,10.1108478297855
dimm,4.49466290870559,4.56361073353967,4.29267335444351,4.55094836009745,4.37419799902442,4.59665660284523
DIP-alpha,4.01881107301948,3.95287910488288,4.07353290019133,4.34449285542729,4.28678039805525,4.15839091724898
Dip-B,9.69964799656789,9.65799398222301,9.78584479677452,9.24118164736435,9.19349955629227,9.08413915148682
DIP-beta,3.68998089211172,3.68396878637826,3.77504670133665,3.74132115644885,3.47194125734151,3.66287898407668
Dip-C,8.41062498945568,8.31840922573222,8.41296636493226,8.47582665509696,8.30888490179226,8.28913672208742
DIP-delta,5.10259217117047,4.97738880444615,5.12016054977409,4.90749116963288,4.90075922050925,4.91413917461379
DIP-epsilon,4.32448435696997,3.97546180473451,4.05337732821101,4.19741751449184,4.08559245002978,4.11724247332893
DIP-eta,4.78143249737737,4.86845252605556,4.92758022897747,4.93669183835746,4.7236703379043,4.97191446252834
DIP-gamma,5.95459965811,5.73382157846393,6.12130076525643,5.73017527881633,5.82696535829681,5.97345695745258
DIP-iota,4.70678348057786,4.73823999771414,4.85186221314237,4.74013676126545,4.74905789270281,4.70023886574441
DIP-theta,6.03261444882832,5.99320742492529,6.29563610704432,5.81164158033632,6.25800562518987,5.76098810693841
DIP-zeta,4.26304665963258,4.33309276197491,4.454954203027,4.14381729434798,4.54024526214805,4.28927952570395
DIP1,11.8661203047457,11.9029488199675,11.8185086199901,11.8829372177828,12.0332066734718,12.020490561907
DIP2,9.74350395614095,9.95385731386962,9.80120844402116,9.78291704535444,9.98773856024616,9.94201780538583
Dis3,7.03089291399183,7.22967959928365,6.93231743525343,7.18308397941075,7.06751811015394,6.80292524737712
Dis3l2,9.85062299806428,9.98222846577528,9.80868639203655,9.87605167886697,9.95891020218805,9.84575896080499
disco,8.61520258401717,8.82990702654832,8.65450319591604,8.98548243451385,8.93152245347651,8.63731478635161
disco-r,5.92884963438217,5.825769312374,5.91932582508827,5.83784762244034,6.02469398044296,5.83148188629498
disp,8.74372998949344,8.73709330353643,8.76638066013049,8.78073061201306,8.76762631584139,8.74185521823819
dj,3.01716331429126,3.1237032933068,3.24951123143452,3.24343689404673,3.14594538579233,3.33366103378134
DJ-1alpha,6.65420560749905,6.46319713423395,6.63588395136685,6.85820884254516,6.67390414989005,6.64648203391707
dj-1beta,8.56626642052403,8.51918063320235,8.71449147796006,8.82083110238631,8.66175803557925,8.87863688421161
djl,3.12296609578212,3.27715754682032,3.20189910912625,3.2128350108622,3.01623562812552,3.17537374613561
dl,7.96420775696251,7.86210016154076,7.9496636978384,7.4962445912017,7.70662461555187,7.81863741859861
Dl,10.3318635639262,10.7089288832097,10.3589543704642,10.6300618048881,10.674380274994,10.4128261064351
Dlc90F,11.4671693496419,11.5221982512368,11.2953143051626,11.541795909287,11.4742904863698,11.4479607261133
dlg1,7.20300567137654,7.4054002150135,7.28251286664642,7.02356226958942,7.3374567469105,7.26043472904297
Dlg5,9.43943755541388,9.55274162717637,9.41458572715168,9.32614775155199,9.49218574224222,9.52019351262948
Dlic,9.66360793541596,9.69198523250514,9.82202561285282,9.76361470223518,9.44611098984992,9.6649905902429
Dlip1,7.43613046249418,7.56587493751733,7.25521416911509,7.91805423226517,7.84321256834619,7.55313585318729
Dlip2,9.75278563375363,9.73664663279939,9.5730992908532,10.096450825306,9.84026884117968,9.77565472903636
Dlip3,9.28638816921377,9.32667913463077,9.19447862144346,9.44401511576331,9.40879022350379,9.25262398611471
Dlish,9.18384423700757,9.40419827024481,9.24029584439544,8.9996026514174,9.28649739206197,9.31498010731637
Dll,6.67588962053924,6.77959207275584,6.58249925107011,6.76147697095445,7.165226564916,6.58501435298631
dlp,9.79296795439381,9.91690877818164,9.85030434560739,9.80558857329074,9.78287223551933,9.83418260459312
dlt,8.61812059147195,8.4887925915097,8.52746707989738,8.23182733214746,8.16995231859744,8.30148380594541
DMAP1,10.2151807866662,10.2946206731742,10.2234627082219,10.4045448587239,10.2809838512429,10.3504131096869
dmGlut,9.21061463333424,9.09815231029558,9.44143694598191,8.69148593670342,9.21503609611613,9.18233752847545
dmpd,10.3978051939515,10.4611262080928,10.4119111699712,10.3820728400982,10.5146528681007,10.3705842202062
dmrt11E,6.61320198710688,7.04347362005938,6.49081264581728,6.66046878283912,7.01406858257637,6.62686435370316
dmrt93B,6.52681898703321,6.33795315791177,6.52904069250265,6.61394845503986,6.51535298757322,6.69841243931236
dmrt99B,7.05393871885015,7.12434480936879,7.1632027957208,6.90933641918349,7.29300375816249,7.34701961936515
dmt,9.87535040013969,9.94421870255807,9.73361321089935,9.97829695919676,10.04865900511,9.84570976997522
Dmtn,10.8862720455973,11.1981682669279,10.9833103945665,11.0352244410514,11.2878955396348,11.3443268402327
DNA-ligI,8.72338890318729,9.07514564241139,8.68735858794461,9.12482877963707,9.07285960663929,8.68595770589357
Dnah3,3.74472367147335,3.52399498502844,3.67167395443487,3.88720008329501,3.54201589106011,3.57309234544509
Dnai2,4.25883432693199,4.29281515207747,3.73070207783231,4.4395371365191,4.21364379747128,4.05202302017744
DnaJ-1,11.1411183364264,11.2190050849093,11.1367248662466,10.9390271417107,11.1064457967258,10.9687224478747
DnaJ-60,7.73903400135716,7.68644620785191,7.60669834406092,8.08341104247525,7.76398410355379,7.53608431090958
DnaJ-H,8.20255062005344,8.22568487142844,8.19055665078307,8.32238797321968,8.18345598282099,8.23452834219069
DNApol-alpha180,8.31407156222174,8.83161744119524,8.35556302259656,8.44633163005836,8.67794619080973,8.25229435654566
DNApol-alpha50,8.42724718385316,8.66841519094465,8.33101141747087,8.71968305830566,8.72735498370222,8.32874752480446
DNApol-alpha60,8.34776693873804,8.78523019418837,8.31761736665305,8.66217632138726,8.68278586585074,8.49913164495516
DNApol-alpha73,8.13680942546717,8.59638620514649,8.05606000443022,8.80973670850535,8.67104942141626,8.38098917421405
DNApol-delta,7.13018756555936,7.72295648852981,7.21066619021192,7.93090927475277,7.78070659452566,7.62471950456923
DNApol-epsilon255,7.38824556258753,7.99731534350853,7.36175738097312,7.90465850450338,7.81551495080918,7.64608749778127
DNApol-epsilon58,8.48857935913822,8.86014072061473,8.47029568308242,9.103933898901,9.07738927400028,8.82529032719985
DNApol-eta,6.84435845105486,7.02955789746624,6.83165204489855,7.53704052507754,7.72580304845582,7.40365716083828
DNApol-gamma35,8.82637260135894,8.87867641028618,8.92513482994293,9.05123473165195,8.96262018902747,9.02166811321169
DNApol-iota,7.57582089959292,7.76032221349354,7.41974362077693,7.92447730682497,8.0739802492668,7.87297275832573
DNaseII,10.0255654953823,10.0193237362433,10.1810689851407,10.3201982807727,10.425437622485,10.6093884350297
dnc,7.21121723046486,7.12273320834507,7.06333509659591,7.42909829428171,7.2722652777382,7.11661510692499
dnd,7.62109180858316,7.37418895435038,7.39089533629694,8.39813399942385,8.06928384276688,8.03635042373203
dnk,12.0403374266389,12.310471212774,11.9571680285743,12.3370532307494,12.2601208237311,12.0922794671467
dnr1,8.34598420430586,8.35313283941736,8.43580285251893,7.46603181034536,8.32333710883332,8.14254982060069
dnt,10.1310076235809,10.4177254940734,10.0443127341739,10.1534737994906,10.3520658648785,10.1213377564305
Dnz1,10.1820049865805,10.1102255859064,10.0304982464824,10.1181912419734,10.0998075607623,10.1233350803753
Doa,6.81231699485825,6.83666213609147,7.34956074065377,5.3695009776519,6.16734359839124,6.31482949042168
dob,8.17966897942677,7.98399373624904,7.97139311618189,8.43865468660133,7.92736851537585,8.39028478236139
Doc1,9.6175490018002,9.57318499057164,9.63161273329428,9.63195759185599,9.82750044022778,9.60505024971847
Doc2,8.60918529100818,8.72758908994796,8.62483348781788,8.68715885721477,8.87006175783386,8.68765404013184
Doc3,9.02070090080841,9.1044582576563,9.06780091957979,9.13281640541882,9.31927689275938,9.04690439054297
dock,9.54933577436016,9.69215642612728,9.64119671061877,9.59853558605348,9.90043828311941,9.6719153315699
dod,8.26428260161565,8.1505616556171,8.20226693082737,8.24993354636158,8.25046978594253,8.39909429768053
Dok,9.2806428116525,9.14276068360537,9.42196982491497,9.26853416599936,8.89258421235705,9.17973715296078
dom,10.2953464260775,10.452018852933,10.2003985631838,10.2668607290469,10.4479469199242,10.1754764903944
dome,10.2461200799344,10.4741057776894,10.2618826790762,10.4017624573029,10.4165685278307,10.3749180518159
dop,8.08652379805731,8.07241934853215,8.01085577695969,7.88505555908098,8.00995430316278,8.12272336960578
Dop1R1,3.44524497449442,3.7239438072324,3.85857733062,3.60703364352174,3.62283580329091,3.78513807747132
Dop1R2,4.7635599782193,4.84254769475591,5.22654207442033,4.94542224383832,5.22656597552888,4.71599248557016
Dop2R,4.87910278856631,5.05379619636842,5.10011376812809,4.55993256662472,4.95242357054929,4.66932761907696
DopEcR,6.44717732434271,6.54275404850948,6.39684016091159,5.16972976088995,6.27093422831304,6.17375548252236
dor,8.63477401792478,8.77797307075504,8.69247123210734,8.93737445240872,8.86390812633275,8.85553732715616
DOR,9.19245529021761,9.26474415655975,9.39271940148254,9.48578706080955,9.23248567602077,9.28914987153498
dos,10.6813520934163,10.7509442174618,10.5518363812316,10.3781101049045,10.6962037113872,10.5517239731072
Dot,7.75009532082057,7.64251514226311,7.70354114879241,7.64067922165552,7.71900815123196,7.6605562659897
Dp,10.9293214290039,11.1008709245344,10.8831425367903,10.7410416433714,11.0432545893216,10.9708858261051
Dp1,9.56155324687611,9.40465480939682,9.47698616999471,9.45464194630662,9.5719996183954,9.50550683425403
dpa,10.4058194484586,10.7002058427623,10.3491044729007,10.5224508117357,10.5208212880531,10.3143440488243
Dpck,10.268754553046,10.3569440843185,10.2979732295212,10.186789649988,10.2002558996099,10.3522517508917
DPCoAC,8.19794905812723,8.22416574407715,8.25723619786913,8.02587874913312,8.33343412384778,8.25137921086251
Dph5,9.63155298385988,9.52300664379574,9.47599905243058,9.89648062626011,9.50156692231126,9.36407451416989
Dpit47,9.33453411066473,9.42903012988071,9.31051222771581,9.63570963422537,9.4924626883104,9.42243109523665
dpn,9.66879811797902,9.7384961614918,9.73915816908577,9.48120155114402,9.96631502222101,9.66362228508428
dpp,9.20445665436461,9.27986247827609,9.2034322292843,8.88288130790751,9.3514667800314,9.07007780090994
DppIII,9.43922764808836,9.49142975714427,9.39859755495396,9.35202401022506,9.40905866600942,9.3828396555441
dpr1,4.54195221800042,4.4492858451735,4.55439504144029,4.45520227432072,4.66574457185415,4.50780180503726
dpr10,6.48982136139407,6.34350583629791,6.52786881099427,5.80629746562542,6.33230294013619,6.10675729277193
dpr11,5.09952418183895,5.3060710581046,5.11581197256428,4.48442210418157,5.19963587944939,5.14211179811618
dpr12,5.24230440977168,5.20461044885073,5.21879186072135,4.55422037697622,5.0947540272353,5.06464083305542
dpr13,5.45105272859296,5.69480162104673,5.63383277933519,4.91709079722222,5.44991868211459,5.37990323311294
dpr14,5.30757902680098,5.45365261415804,5.65155478436159,5.12186586233295,5.17155710224153,5.1571086696605
dpr15,4.53899761521031,4.35040857854256,4.58949421301439,3.95483535421387,4.34470532631069,4.22516427397728
dpr16,3.70134191109904,3.6885793759648,3.64187258205775,3.75579176575014,3.65981119366284,3.80826200994365
dpr17,7.00206823486184,7.11949266045026,7.25874873903381,7.09018200702552,7.1110874624521,7.15091059777949
dpr18,6.76220105141433,6.84460149705067,6.85567636101459,6.1414592525444,6.80140538956514,6.37787277128469
dpr19,9.21813418418305,9.28875849383088,9.12465501551218,9.23561281985922,9.36736168727334,9.23541822503645
dpr2,4.0776441348029,3.90014746370389,3.93223234452018,3.8402118067919,3.81038966856326,3.95283275823174
dpr20,5.88085055739141,5.88683975872678,6.27834688659685,5.86103570014262,6.03148624533149,5.74961486936448
dpr3,4.18935739376491,4.06370844591429,4.12617621175698,3.96920659671414,4.07092679818453,3.98115350164561
dpr4,5.41839288915512,5.43395204660995,5.64180908637361,5.33282339357533,5.48497833340695,5.51024484339623
dpr5,6.55400064925447,6.45287822367164,6.58891348006503,6.30463702158077,6.49677408056764,6.36295011468935
dpr6,5.80665493066961,5.75510831581294,5.83003452439332,5.3473319943567,5.60650833490981,5.70150684946112
dpr7,9.81763885821748,9.83985531691568,9.93562921590374,9.29492653543696,9.4963880323842,9.48258731154913
dpr8,4.52906331871028,4.27234908147707,4.53358850680961,4.12628776414907,4.4031129192573,4.46881699545193
dpr9,4.9358934659027,4.96954811700794,5.04339115251666,4.4456997000095,4.85546425217815,4.9431647064383
DptA,3.27137395045525,3.27961739509622,3.31580184381596,3.42469373545123,3.26873615926451,3.47804245798099
DptB,4.99450180051278,4.87963078363952,4.87963078363952,5.08546167602742,4.74131055952184,4.89104087209924
dpy,7.35807621273799,7.45252225010737,7.47302041692065,6.40497039918819,7.02003545724847,7.26523386946235
Dpy-30L1,9.18658176230765,9.24041046977456,9.13556091630585,9.63576329753052,9.29497533494327,9.25365297413791
Dpy-30L2,3.96205424671441,3.64448786067176,3.82292414754673,3.78921741967035,3.72355604021489,3.75095289040857
Dr,9.50954159567243,9.50051823276912,9.40729817263016,9.4601282496788,9.79456284279415,9.30986261515213
Drak,7.42135800616774,7.5841333802702,7.47581139511299,7.53150973747708,7.62617678042034,7.38804031369938
Drat,11.0680195083941,11.0071628079719,11.1680637132122,11.0543415578308,11.3141948754503,11.2113469146589
drd,7.91441397920783,7.94939560974391,8.21631330728723,6.64572744436329,7.16512396960704,7.40156867694236
dre4,8.39233258817974,8.54071597443444,8.42704216758147,8.73556752038535,8.54193910387115,8.56332253144472
Dredd,9.67129388959762,9.60739021982178,9.72219317304007,9.54930050716651,9.54007048130739,9.70466294693674
Dref,11.0455372767479,11.1165367101354,11.0026427000769,10.9891674021224,11.0646209506342,11.0918585872888
Drep1,6.69936940546118,6.82641088843679,6.76615430848503,7.4030284976224,7.04119215328584,6.84872151267254
Drep2,4.91998348769641,5.16809536629241,5.11664525372344,4.94175394819592,5.25339681113327,4.61714786239621
Drep3,3.87643860658953,3.90802970232002,3.91016219627966,3.78266703679461,3.95296260486914,4.09392593162265
Drep4,8.760242053404,8.83555559888481,8.78827777504591,8.66463490330012,8.87742352754234,8.73657658629104
Drgx,4.99540893288328,4.85161382988064,4.76799916627699,5.05465882667637,5.00945218010034,4.98707392781567
Drice,11.0227514057392,11.0591590235226,10.9617873013584,10.9881785205367,10.9819711452959,10.9668745633174
Drip,6.72572180816953,6.70637304348225,6.93766722486866,6.51704654514371,6.77297713224055,6.7737952090477
drk,10.9023994611641,11.0602094515993,10.9365949962528,10.8888329944053,11.1376075001901,10.99638134297
drl,10.9747854125099,10.9591774478005,10.9464716438445,11.0641819358947,11.1183443190625,11.0489916855405
Drl-2,5.77445345635365,5.59469111169022,5.74729358835016,5.40932310685333,5.55901235545229,5.7105292692249
drm,9.56349286860255,9.63196465722255,9.59573168666077,9.32855356754845,9.75614991901876,9.60643222364719
Dro,3.19960794957785,3.34463331909118,3.37582108145184,3.45619432825283,3.27304813206998,3.14438161123902
Droj2,11.9840000245414,12.1216458718108,11.8788116467529,11.8186586364939,11.9002971812169,11.7071102915907
Dronc,9.53007762459719,9.55030181418833,9.41725023602817,9.56201716742805,9.38710811750072,9.75204377787338
drongo,10.8271568130937,11.0747508489214,10.7834994691251,10.8475578261111,10.9868151082093,10.9178743933453
drosha,8.6505133025471,8.68426334223672,8.4700885953026,8.94142552038166,8.86210412624376,8.65372295565433
Drp1,9.67732551764405,9.73069801067475,9.69677990212941,9.65282395583471,9.76830355594788,9.69483852633095
